sequence_path,sequence_idx,split,segment_idx,label,snippet_path,start_frame,end_frame,duration_frames,start_s,end_s,duration_s,truncated
data\results\sequences\train\sequence_0.npy,0,train,152,G01,data\results\fragments_combined\G01\AMAR170.20241003T013714Z_idx7465.npy,33745,33764,19,3374.5,3376.4,1.9,False
data\results\sequences\train\sequence_0.npy,0,train,153,G01,data\results\fragments_combined\G01\AMAR170.20240419T114445Z_idx3468.npy,33764,33774,10,3376.4,3377.4,1.0,False
data\results\sequences\train\sequence_0.npy,0,train,154,Nothing,data\results\fragments_combined\Nothing\AMAR021.20240503T134250Z_idx9398.npy,33774,34094,320,3377.4,3409.4,32.0,False
data\results\sequences\train\sequence_0.npy,0,train,155,G01,data\results\fragments_combined\G01\AMAR170.20240703T185445Z_idx4661.npy,34094,34148,54,3409.4,3414.8,5.4,False
data\results\sequences\train\sequence_0.npy,0,train,156,G01,data\results\fragments_combined\G01\AMAR170.20240419T110445Z_idx3423.npy,34148,34155,7,3414.8,3415.5,0.7,False
data\results\sequences\train\sequence_0.npy,0,train,157,G01,data\results\fragments_combined\G01\AMAR184.20240518T030420Z_idx8540.npy,34155,34229,74,3415.5,3422.9,7.4,False
data\results\sequences\train\sequence_0.npy,0,train,158,G01,data\results\fragments_combined\G01\AMAR170.20241018T233714Z_idx8467.npy,34229,34245,16,3422.9,3424.5,1.6,False
data\results\sequences\train\sequence_0.npy,0,train,159,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20241218T015454Z_idx10150.npy,34245,34753,508,3424.5,3475.3,50.8,False
data\results\sequences\train\sequence_0.npy,0,train,160,G01,data\results\fragments_combined\G01\AMAR1273.20241218T053454Z_idx2245.npy,34753,34768,15,3475.3,3476.8,1.5,False
data\results\sequences\train\sequence_0.npy,0,train,161,Nothing,data\results\fragments_combined\Nothing\AMAR1270.20250303T020257Z_idx9801.npy,34768,34937,169,3476.8,3493.7,16.9,False
data\results\sequences\train\sequence_0.npy,0,train,162,G01,data\results\fragments_combined\G01\AMAR170.20241003T003714Z_idx7344.npy,34937,34951,14,3493.7,3495.1,1.4,False
data\results\sequences\train\sequence_0.npy,0,train,163,Nothing,data\results\fragments_combined\Nothing\AMAR170.20241018T172714Z_idx11116.npy,34951,35110,159,3495.1,3511.0,15.9,False
data\results\sequences\train\sequence_0.npy,0,train,164,G01,data\results\fragments_combined\G01\AMAR1270.20250103T014723Z_idx536.npy,35110,35124,14,3511.0,3512.4,1.4,False
data\results\sequences\train\sequence_0.npy,0,train,165,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240503T025445Z_idx10474.npy,35124,35166,42,3512.4,3516.6,4.2,False
data\results\sequences\train\sequence_0.npy,0,train,166,G01,data\results\fragments_combined\G01\AMAR170.20240419T040445Z_idx3212.npy,35166,35179,13,3516.6,3517.9,1.3,False
data\results\sequences\train\sequence_0.npy,0,train,167,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20241118T164454Z_idx10128.npy,35179,35779,600,3517.9,3577.9,60.0,False
data\results\sequences\train\sequence_0.npy,0,train,168,G01,data\results\fragments_combined\G01\AMAR170.20240818T004714Z_idx6200.npy,35779,35793,14,3577.9,3579.3,1.4,False
data\results\sequences\train\sequence_0.npy,0,train,169,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20250218T210754Z_idx10336.npy,35793,36182,389,3579.3,3618.2,38.9,False
data\results\sequences\train\sequence_0.npy,0,train,170,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240718T052714Z_idx10638.npy,36182,36584,402,3618.2,3658.4,40.2,False
data\results\sequences\train\sequence_0.npy,0,train,171,G01,data\results\fragments_combined\G01\AMAR170.20240703T165445Z_idx4603.npy,36584,36623,39,3658.4,3662.3,3.9,False
data\results\sequences\train\sequence_0.npy,0,train,172,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240918T053714Z_idx10935.npy,36623,37287,664,3662.3,3728.7,66.4,False
data\results\sequences\train\sequence_0.npy,0,train,173,G01,data\results\fragments_combined\G01\AMAR887.20240903T102437Z_idx9192.npy,37287,37831,544,3728.7,3783.1,54.4,False
data\results\sequences\train\sequence_0.npy,0,train,174,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240903T164714Z_idx10876.npy,37831,37882,51,3783.1,3788.2,5.1,False
data\results\sequences\train\sequence_0.npy,0,train,175,G01,data\results\fragments_combined\G01\AMAR170.20240419T114445Z_idx3498.npy,37882,37914,32,3788.2,3791.4,3.2,False
data\results\sequences\train\sequence_0.npy,0,train,176,Nothing,data\results\fragments_combined\Nothing\AMAR1270.20250118T120723Z_idx9654.npy,37914,38145,231,3791.4,3814.5,23.1,False
data\results\sequences\train\sequence_0.npy,0,train,177,G01,data\results\fragments_combined\G01\AMAR170.20240903T114715Z_idx6635.npy,38145,38167,22,3814.5,3816.7,2.2,False
data\results\sequences\train\sequence_0.npy,0,train,178,G01,data\results\fragments_combined\G01\AMAR1273.20250103T223454Z_idx2730.npy,38167,38408,241,3816.7,3840.8,24.1,False
data\results\sequences\train\sequence_0.npy,0,train,179,Nothing,data\results\fragments_combined\Nothing\AMAR184.20240603T070420Z_idx11208.npy,38408,38431,23,3840.8,3843.1,2.3,False
data\results\sequences\train\sequence_0.npy,0,train,180,G01,data\results\fragments_combined\G01\AMAR170.20240419T154445Z_idx3878.npy,38431,38445,14,3843.1,3844.5,1.4,False
data\results\sequences\train\sequence_0.npy,0,train,181,G01,data\results\fragments_combined\G01\AMAR170.20240803T124714Z_idx5498.npy,38445,38462,17,3844.5,3846.2,1.7,False
data\results\sequences\train\sequence_0.npy,0,train,182,G01,data\results\fragments_combined\G01\AMAR170.20240803T083714Z_idx5166.npy,38462,38490,28,3846.2,3849.0,2.8,False
data\results\sequences\train\sequence_0.npy,0,train,183,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20250103T183454Z_idx10246.npy,38490,38567,77,3849.0,3856.7,7.7,False
data\results\sequences\train\sequence_0.npy,0,train,184,G01,data\results\fragments_combined\G01\AMAR170.20241018T153714Z_idx8058.npy,38567,38578,11,3856.7,3857.8,1.1,False
data\results\sequences\train\sequence_0.npy,0,train,185,Nothing,data\results\fragments_combined\Nothing\AMAR887.20241003T131437Z_idx11531.npy,38578,38732,154,3857.8,3873.2,15.4,False
data\results\sequences\train\sequence_0.npy,0,train,186,Nothing,data\results\fragments_combined\Nothing\AMAR170.20241018T193714Z_idx11128.npy,38732,38771,39,3873.2,3877.1,3.9,False
data\results\sequences\train\sequence_0.npy,0,train,187,G01,data\results\fragments_combined\G01\AMAR1270.20250103T025723Z_idx558.npy,38771,39025,254,3877.1,3902.5,25.4,False
data\results\sequences\train\sequence_0.npy,0,train,188,G01,data\results\fragments_combined\G01\AMAR1271.20250318T060003Z_idx1837.npy,39025,39032,7,3902.5,3903.2,0.7,False
data\results\sequences\train\sequence_0.npy,0,train,189,Nothing,data\results\fragments_combined\Nothing\AMAR1272.20250118T210450Z_idx10056.npy,39032,39106,74,3903.2,3910.6,7.4,False
data\results\sequences\train\sequence_0.npy,0,train,190,G01,data\results\fragments_combined\G01\AMAR170.20240419T014445Z_idx2993.npy,39106,39117,11,3910.6,3911.7,1.1,False
data\results\sequences\train\sequence_0.npy,0,train,191,Nothing,data\results\fragments_combined\Nothing\AMAR1272.20250118T065450Z_idx10041.npy,39117,39161,44,3911.7,3916.1,4.4,False
data\results\sequences\train\sequence_0.npy,0,train,192,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20250403T070754Z_idx10367.npy,39161,39611,450,3916.1,3961.1,45.0,False
data\results\sequences\train\sequence_0.npy,0,train,193,G01,data\results\fragments_combined\G01\AMAR170.20241018T233714Z_idx8477.npy,39611,39672,61,3961.1,3967.2,6.1,False
data\results\sequences\train\sequence_0.npy,0,train,194,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240803T143714Z_idx10722.npy,39672,40043,371,3967.2,4004.3,37.1,False
data\results\sequences\train\sequence_0.npy,0,train,195,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20250118T113454Z_idx10279.npy,40043,40256,213,4004.3,4025.6,21.3,False
data\results\sequences\train\sequence_0.npy,0,train,196,G01,data\results\fragments_combined\G01\AMAR170.20240903T224714Z_idx6831.npy,40256,40310,54,4025.6,4031.0,5.4,False
data\results\sequences\train\sequence_0.npy,0,train,197,Nothing,data\results\fragments_combined\Nothing\AMAR170.20241018T132714Z_idx11092.npy,40310,40789,479,4031.0,4078.9,47.9,False
data\results\sequences\train\sequence_0.npy,0,train,198,Nothing,data\results\fragments_combined\Nothing\AMAR184.20240419T220420Z_idx11152.npy,40789,41205,416,4078.9,4120.5,41.6,False
data\results\sequences\train\sequence_0.npy,0,train,199,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240918T023714Z_idx10919.npy,41205,41517,312,4120.5,4151.7,31.2,False
data\results\sequences\train\sequence_0.npy,0,train,200,G01,data\results\fragments_combined\G01\AMAR170.20241003T022714Z_idx7528.npy,41517,41522,5,4151.7,4152.2,0.5,False
data\results\sequences\train\sequence_0.npy,0,train,201,Nothing,data\results\fragments_combined\Nothing\AMAR887.20241003T183437Z_idx11532.npy,41522,41812,290,4152.2,4181.2,29.0,False
data\results\sequences\train\sequence_0.npy,0,train,202,G01,data\results\fragments_combined\G01\AMAR170.20240419T210445Z_idx4236.npy,41812,41826,14,4181.2,4182.6,1.4,False
data\results\sequences\train\sequence_0.npy,0,train,203,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240918T044714Z_idx10933.npy,41826,42008,182,4182.6,4200.8,18.2,False
data\results\sequences\train\sequence_0.npy,0,train,204,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20241203T044454Z_idx10140.npy,42008,42398,390,4200.8,4239.8,39.0,False
data\results\sequences\train\sequence_0.npy,0,train,205,G01,data\results\fragments_combined\G01\AMAR184.20240903T041732Z_idx8635.npy,42398,42416,18,4239.8,4241.6,1.8,False
data\results\sequences\train\sequence_0.npy,0,train,206,G01,data\results\fragments_combined\G01\AMAR170.20241003T014714Z_idx7511.npy,42416,42427,11,4241.6,4242.7,1.1,False
data\results\sequences\train\sequence_0.npy,0,train,207,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240818T014714Z_idx10778.npy,42427,42807,380,4242.7,4280.7,38.0,False
data\results\sequences\train\sequence_0.npy,0,train,208,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240903T054714Z_idx10836.npy,42807,42859,52,4280.7,4285.9,5.2,False
data\results\sequences\train\sequence_0.npy,0,train,209,G01,data\results\fragments_combined\G01\AMAR1270.20250203T081257Z_idx1074.npy,42859,42873,14,4285.9,4287.3,1.4,False
data\results\sequences\train\sequence_0.npy,0,train,210,G01,data\results\fragments_combined\G01\AMAR1273.20241218T054454Z_idx2270.npy,42873,42886,13,4287.3,4288.6,1.3,False
data\results\sequences\train\sequence_0.npy,0,train,211,G01,data\results\fragments_combined\G01\AMAR170.20240918T232714Z_idx7137.npy,42886,42907,21,4288.6,4290.7,2.1,False
data\results\sequences\train\sequence_0.npy,0,train,212,G01,data\results\fragments_combined\G01\AMAR170.20240718T013714Z_idx4889.npy,42907,42912,5,4290.7,4291.2,0.5,False
data\results\sequences\train\sequence_0.npy,0,train,213,G01,data\results\fragments_combined\G01\AMAR170.20240903T012714Z_idx6453.npy,42912,43013,101,4291.2,4301.3,10.1,False
data\results\sequences\train\sequence_0.npy,0,train,214,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240803T144714Z_idx10724.npy,43013,43439,426,4301.3,4343.9,42.6,False
data\results\sequences\train\sequence_0.npy,0,train,215,Nothing,data\results\fragments_combined\Nothing\AMAR1272.20250103T000450Z_idx10012.npy,43439,43816,377,4343.9,4381.6,37.7,False
data\results\sequences\train\sequence_0.npy,0,train,216,Nothing,data\results\fragments_combined\Nothing\AMAR184.20240419T101420Z_idx11150.npy,43816,44200,384,4381.6,4420.0,38.4,False
data\results\sequences\train\sequence_0.npy,0,train,217,G01,data\results\fragments_combined\G01\AMAR184.20240903T050732Z_idx8646.npy,44200,44215,15,4420.0,4421.5,1.5,False
data\results\sequences\train\sequence_0.npy,0,train,218,G01,data\results\fragments_combined\G01\AMAR1273.20241218T053454Z_idx2219.npy,44215,44457,242,4421.5,4445.7,24.2,False
data\results\sequences\train\sequence_0.npy,0,train,219,Nothing,data\results\fragments_combined\Nothing\AMAR1270.20250118T065723Z_idx9631.npy,44457,44764,307,4445.7,4476.4,30.7,False
data\results\sequences\train\sequence_0.npy,0,train,220,G01,data\results\fragments_combined\G01\AMAR170.20240419T210445Z_idx4272.npy,44764,44775,11,4476.4,4477.5,1.1,False
data\results\sequences\train\sequence_0.npy,0,train,221,G01,data\results\fragments_combined\G01\AMAR170.20240803T152714Z_idx5643.npy,44775,44785,10,4477.5,4478.5,1.0,False
data\results\sequences\train\sequence_0.npy,0,train,222,G01,data\results\fragments_combined\G01\AMAR170.20240703T164445Z_idx4598.npy,44785,44853,68,4478.5,4485.3,6.8,False
data\results\sequences\train\sequence_0.npy,0,train,223,G01,data\results\fragments_combined\G01\AMAR170.20240918T022714Z_idx6879.npy,44853,44908,55,4485.3,4490.8,5.5,False
data\results\sequences\train\sequence_0.npy,0,train,224,G01,data\results\fragments_combined\G01\AMAR170.20240803T103714Z_idx5324.npy,44908,44916,8,4490.8,4491.6,0.8,False
data\results\sequences\train\sequence_0.npy,0,train,225,G01,data\results\fragments_combined\G01\AMAR1273.20241218T054454Z_idx2267.npy,44916,44944,28,4491.6,4494.4,2.8,False
data\results\sequences\train\sequence_0.npy,0,train,226,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20241104T093454Z_idx10078.npy,44944,45387,443,4494.4,4538.7,44.3,False
data\results\sequences\train\sequence_0.npy,0,train,227,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20241118T005454Z_idx10096.npy,45387,45528,141,4538.7,4552.8,14.1,False
data\results\sequences\train\sequence_0.npy,0,train,228,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240419T150445Z_idx10447.npy,45528,45611,83,4552.8,4561.1,8.3,False
data\results\sequences\train\sequence_0.npy,0,train,229,G01,data\results\fragments_combined\G01\AMAR1273.20250103T093454Z_idx2619.npy,45611,45733,122,4561.1,4573.3,12.2,False
data\results\sequences\train\sequence_0.npy,0,train,230,G01,data\results\fragments_combined\G01\AMAR170.20240818T012714Z_idx6251.npy,45733,45748,15,4573.3,4574.8,1.5,False
data\results\sequences\train\sequence_0.npy,0,train,231,G01,data\results\fragments_combined\G01\AMAR170.20240419T214445Z_idx4294.npy,45748,45754,6,4574.8,4575.4,0.6,False
data\results\sequences\train\sequence_0.npy,0,train,232,Nothing,data\results\fragments_combined\Nothing\AMAR887.20240903T041437Z_idx11477.npy,45754,46309,555,4575.4,4630.9,55.5,False
data\results\sequences\train\sequence_0.npy,0,train,233,Nothing,data\results\fragments_combined\Nothing\AMAR887.20241003T212437Z_idx11545.npy,46309,46862,553,4630.9,4686.2,55.3,False
data\results\sequences\train\sequence_0.npy,0,train,234,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240703T005445Z_idx10533.npy,46862,46957,95,4686.2,4695.7,9.5,False
data\results\sequences\train\sequence_0.npy,0,train,235,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20250103T053454Z_idx10203.npy,46957,47360,403,4695.7,4736.0,40.3,False
data\results\sequences\train\sequence_0.npy,0,train,236,G01,data\results\fragments_combined\G01\AMAR170.20240419T114445Z_idx3486.npy,47360,47366,6,4736.0,4736.6,0.6,False
data\results\sequences\train\sequence_0.npy,0,train,237,Nothing,data\results\fragments_combined\Nothing\AMAR170.20241003T033714Z_idx10985.npy,47366,47483,117,4736.6,4748.3,11.7,False
data\results\sequences\train\sequence_0.npy,0,train,238,G01,data\results\fragments_combined\G01\AMAR170.20240419T025445Z_idx3067.npy,47483,47498,15,4748.3,4749.8,1.5,False
data\results\sequences\train\sequence_0.npy,0,train,239,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20241218T053454Z_idx10164.npy,47498,47548,50,4749.8,4754.8,5.0,False
data\results\sequences\train\sequence_0.npy,0,train,240,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20250218T031754Z_idx10308.npy,47548,47593,45,4754.8,4759.3,4.5,False
data\results\sequences\train\sequence_0.npy,0,train,241,Nothing,data\results\fragments_combined\Nothing\AMAR170.20241018T113714Z_idx11085.npy,47593,47809,216,4759.3,4780.9,21.6,False
data\results\sequences\train\sequence_0.npy,0,train,242,Nothing,data\results\fragments_combined\Nothing\AMAR184.20241203T194249Z_idx11401.npy,47809,47908,99,4780.9,4790.8,9.9,False
data\results\sequences\train\sequence_0.npy,0,train,243,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240918T032714Z_idx10924.npy,47908,47965,57,4790.8,4796.5,5.7,False
data\results\sequences\train\sequence_0.npy,0,train,244,Nothing,data\results\fragments_combined\Nothing\AMAR1270.20250103T020723Z_idx9555.npy,47965,48609,644,4796.5,4860.9,64.4,False
data\results\sequences\train\sequence_0.npy,0,train,245,Nothing,data\results\fragments_combined\Nothing\AMAR887.20240903T062437Z_idx11489.npy,48609,48902,293,4860.9,4890.2,29.3,False
data\results\sequences\train\sequence_0.npy,0,train,246,G01,data\results\fragments_combined\G01\AMAR170.20241003T003714Z_idx7332.npy,48902,48931,29,4890.2,4893.1,2.9,False
data\results\sequences\train\sequence_0.npy,0,train,247,Nothing,data\results\fragments_combined\Nothing\AMAR1270.20241107T185723Z_idx9434.npy,48931,48974,43,4893.1,4897.4,4.3,False
data\results\sequences\train\sequence_0.npy,0,train,248,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20241218T045454Z_idx10163.npy,48974,49387,413,4897.4,4938.7,41.3,False
data\results\sequences\train\sequence_0.npy,0,train,249,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240618T060445Z_idx10519.npy,49387,49851,464,4938.7,4985.1,46.4,False
data\results\sequences\train\sequence_0.npy,0,train,250,G01,data\results\fragments_combined\G01\AMAR170.20240803T173714Z_idx5754.npy,49851,49940,89,4985.1,4994.0,8.9,False
data\results\sequences\train\sequence_0.npy,0,train,251,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240903T173714Z_idx10879.npy,49940,50339,399,4994.0,5033.9,39.9,False
data\results\sequences\train\sequence_0.npy,0,train,252,Nothing,data\results\fragments_combined\Nothing\AMAR1271.20250318T061003Z_idx9960.npy,50339,50704,365,5033.9,5070.4,36.5,False
data\results\sequences\train\sequence_0.npy,0,train,253,G01,data\results\fragments_combined\G01\AMAR170.20240803T022714Z_idx5044.npy,50704,50770,66,5070.4,5077.0,6.6,False
