index,snippet_path,label,source_filepath,onset_s,offset_s,duration_s,n_frames,_manifest_dir,split
513,data\results\fragments_combined\fragments_32khz\Nothing\B92C0104_idx513.npy,Nothing,G:\F2\F2_20240420\B92C0104.WAV,977.9958977348316,981.3113372764376,3.315439541605997,34,data\results\fragments_combined\fragments_32khz,train
514,data\results\fragments_combined\fragments_32khz\Nothing\B92C0105_idx514.npy,Nothing,G:\F2\F2_20240420\B92C0105.WAV,498.6619601796657,504.6232435110845,5.9612833314188265,60,data\results\fragments_combined\fragments_32khz,val
515,data\results\fragments_combined\fragments_32khz\Nothing\B92C0105_idx515.npy,Nothing,G:\F2\F2_20240420\B92C0105.WAV,546.0013619320757,553.159731528222,7.158369596146258,72,data\results\fragments_combined\fragments_32khz,val
516,data\results\fragments_combined\fragments_32khz\Nothing\B92C0105_idx516.npy,Nothing,G:\F2\F2_20240420\B92C0105.WAV,510.2208414317304,519.4161796544432,9.195338222712849,92,data\results\fragments_combined\fragments_32khz,train
517,data\results\fragments_combined\fragments_32khz\Nothing\B92C0105_idx517.npy,Nothing,G:\F2\F2_20240420\B92C0105.WAV,133.7053735351815,135.4818592116556,1.7764856764740955,18,data\results\fragments_combined\fragments_32khz,val
518,data\results\fragments_combined\fragments_32khz\Nothing\B92C0105_idx518.npy,Nothing,G:\F2\F2_20240420\B92C0105.WAV,316.2745891490921,318.6933900071355,2.4188008580434257,25,data\results\fragments_combined\fragments_32khz,train
519,data\results\fragments_combined\fragments_32khz\Nothing\B92C0756_idx519.npy,Nothing,G:\F2\F2_20240518\B92C0756.WAV,1461.1469291321932,1465.9530883389448,4.806159206751545,49,data\results\fragments_combined\fragments_32khz,val
520,data\results\fragments_combined\fragments_32khz\Nothing\B92C0756_idx520.npy,Nothing,G:\F2\F2_20240518\B92C0756.WAV,1774.7959852220097,1779.28961205131,4.4936268293004105,45,data\results\fragments_combined\fragments_32khz,train
521,data\results\fragments_combined\fragments_32khz\Nothing\B92C0756_idx521.npy,Nothing,G:\F2\F2_20240518\B92C0756.WAV,1430.4495249676563,1438.093174622618,7.643649654961791,77,data\results\fragments_combined\fragments_32khz,train
522,data\results\fragments_combined\fragments_32khz\Nothing\B92C0756_idx522.npy,Nothing,G:\F2\F2_20240518\B92C0756.WAV,1405.1112596392088,1414.1327292275523,9.021469588343509,91,data\results\fragments_combined\fragments_32khz,train
523,data\results\fragments_combined\fragments_32khz\Nothing\B92C0756_idx523.npy,Nothing,G:\F2\F2_20240518\B92C0756.WAV,1556.54549892849,1560.1362548683985,3.590755939908604,36,data\results\fragments_combined\fragments_32khz,val
524,data\results\fragments_combined\fragments_32khz\Nothing\B92C0763_idx524.npy,Nothing,G:\F2\F2_20240518\B92C0763.WAV,1694.5124098620777,1702.0644303815484,7.552020519470716,76,data\results\fragments_combined\fragments_32khz,train
525,data\results\fragments_combined\fragments_32khz\Nothing\B92C0763_idx525.npy,Nothing,G:\F2\F2_20240518\B92C0763.WAV,156.68892520633116,163.39659769192136,6.707672485590194,68,data\results\fragments_combined\fragments_32khz,train
526,data\results\fragments_combined\fragments_32khz\Nothing\B92C0763_idx526.npy,Nothing,G:\F2\F2_20240518\B92C0763.WAV,737.5935073428245,741.1571846409269,3.563677298102334,36,data\results\fragments_combined\fragments_32khz,train
527,data\results\fragments_combined\fragments_32khz\Nothing\B92C0763_idx527.npy,Nothing,G:\F2\F2_20240518\B92C0763.WAV,363.3178966359701,372.1238831062328,8.805986470262724,89,data\results\fragments_combined\fragments_32khz,train
528,data\results\fragments_combined\fragments_32khz\Nothing\B92C0763_idx528.npy,Nothing,G:\F2\F2_20240518\B92C0763.WAV,969.8417877843896,977.8655448232324,8.02375703884286,81,data\results\fragments_combined\fragments_32khz,train
529,data\results\fragments_combined\fragments_32khz\Nothing\B92C0765_idx529.npy,Nothing,G:\F2\F2_20240518\B92C0765.WAV,1787.357543272798,1792.0222127293478,4.6646694565497455,47,data\results\fragments_combined\fragments_32khz,train
530,data\results\fragments_combined\fragments_32khz\Nothing\B92C0765_idx530.npy,Nothing,G:\F2\F2_20240518\B92C0765.WAV,221.0336687732025,227.94234480450328,6.908676031300757,70,data\results\fragments_combined\fragments_32khz,train
531,data\results\fragments_combined\fragments_32khz\Nothing\B92C0765_idx531.npy,Nothing,G:\F2\F2_20240518\B92C0765.WAV,49.84319419837408,58.91745690595678,9.074262707582704,91,data\results\fragments_combined\fragments_32khz,train
532,data\results\fragments_combined\fragments_32khz\Nothing\B92C0765_idx532.npy,Nothing,G:\F2\F2_20240518\B92C0765.WAV,433.6761661295304,439.5167881000374,5.840621970507016,59,data\results\fragments_combined\fragments_32khz,val
533,data\results\fragments_combined\fragments_32khz\Nothing\B92C0765_idx533.npy,Nothing,G:\F2\F2_20240518\B92C0765.WAV,139.22379856754213,145.9265587699001,6.702760202357979,68,data\results\fragments_combined\fragments_32khz,train
534,data\results\fragments_combined\fragments_32khz\Nothing\B92C0776_idx534.npy,Nothing,G:\F2\F2_20240518\B92C0776.WAV,1475.60017004523,1480.2134087274735,4.613238682243491,47,data\results\fragments_combined\fragments_32khz,test
535,data\results\fragments_combined\fragments_32khz\Nothing\B92C0776_idx535.npy,Nothing,G:\F2\F2_20240518\B92C0776.WAV,1477.131644423052,1486.7495023851795,9.617857962127571,97,data\results\fragments_combined\fragments_32khz,test
536,data\results\fragments_combined\fragments_32khz\Nothing\B92C0776_idx536.npy,Nothing,G:\F2\F2_20240518\B92C0776.WAV,95.63232151399492,98.46995432329184,2.8376328092969203,29,data\results\fragments_combined\fragments_32khz,train
537,data\results\fragments_combined\fragments_32khz\Nothing\B92C0776_idx537.npy,Nothing,G:\F2\F2_20240518\B92C0776.WAV,455.5304981176919,460.3541176206036,4.823619502911697,49,data\results\fragments_combined\fragments_32khz,val
538,data\results\fragments_combined\fragments_32khz\Nothing\B92C0776_idx538.npy,Nothing,G:\F2\F2_20240518\B92C0776.WAV,1501.136369129188,1502.1204937136497,0.9841245844615968,10,data\results\fragments_combined\fragments_32khz,train
539,data\results\fragments_combined\fragments_32khz\Nothing\B92C0777_idx539.npy,Nothing,G:\F2\F2_20240518\B92C0777.WAV,1461.269526398636,1465.4223179895405,4.152791590904599,42,data\results\fragments_combined\fragments_32khz,train
540,data\results\fragments_combined\fragments_32khz\Nothing\B92C0777_idx540.npy,Nothing,G:\F2\F2_20240518\B92C0777.WAV,206.4140530419696,208.8807481864553,2.4666951444856977,25,data\results\fragments_combined\fragments_32khz,test
541,data\results\fragments_combined\fragments_32khz\Nothing\B92C0777_idx541.npy,Nothing,G:\F2\F2_20240518\B92C0777.WAV,1.131856652823965,5.376051536015892,4.244194883191927,43,data\results\fragments_combined\fragments_32khz,val
542,data\results\fragments_combined\fragments_32khz\Nothing\B92C0777_idx542.npy,Nothing,G:\F2\F2_20240518\B92C0777.WAV,590.3296834337468,591.8943519582344,1.5646685244876153,16,data\results\fragments_combined\fragments_32khz,train
543,data\results\fragments_combined\fragments_32khz\Nothing\B92C0777_idx543.npy,Nothing,G:\F2\F2_20240518\B92C0777.WAV,335.4475434769068,335.95925757076986,0.5117140938630769,6,data\results\fragments_combined\fragments_32khz,val
544,data\results\fragments_combined\fragments_32khz\Nothing\B92C1148_idx544.npy,Nothing,G:\F2\F2_20240603\B92C1148.WAV,983.2543262402272,986.9187207698282,3.6643945296009406,37,data\results\fragments_combined\fragments_32khz,train
545,data\results\fragments_combined\fragments_32khz\Nothing\B92C1148_idx545.npy,Nothing,G:\F2\F2_20240603\B92C1148.WAV,93.16975624662751,101.08527705313008,7.91552080650257,80,data\results\fragments_combined\fragments_32khz,test
546,data\results\fragments_combined\fragments_32khz\Nothing\B92C1148_idx546.npy,Nothing,G:\F2\F2_20240603\B92C1148.WAV,713.2536217697314,716.8172809589248,3.5636591891934586,36,data\results\fragments_combined\fragments_32khz,test
547,data\results\fragments_combined\fragments_32khz\Nothing\B92C1148_idx547.npy,Nothing,G:\F2\F2_20240603\B92C1148.WAV,692.5637323699787,697.6224346752138,5.058702305235101,51,data\results\fragments_combined\fragments_32khz,val
548,data\results\fragments_combined\fragments_32khz\Nothing\B92C1148_idx548.npy,Nothing,G:\F2\F2_20240603\B92C1148.WAV,1696.869322762374,1700.5113123118952,3.641989549521213,37,data\results\fragments_combined\fragments_32khz,train
549,data\results\fragments_combined\fragments_32khz\Nothing\B92C1149_idx549.npy,Nothing,G:\F2\F2_20240603\B92C1149.WAV,282.5058588972676,283.46726715081365,0.9614082535460398,10,data\results\fragments_combined\fragments_32khz,train
550,data\results\fragments_combined\fragments_32khz\Nothing\B92C1149_idx550.npy,Nothing,G:\F2\F2_20240603\B92C1149.WAV,272.8262872755445,274.7556003853405,1.9293131097959983,20,data\results\fragments_combined\fragments_32khz,train
551,data\results\fragments_combined\fragments_32khz\Nothing\B92C1149_idx551.npy,Nothing,G:\F2\F2_20240603\B92C1149.WAV,1.7882772980870916,3.601228328653134,1.8129510305660423,19,data\results\fragments_combined\fragments_32khz,train
552,data\results\fragments_combined\fragments_32khz\Nothing\B92C1149_idx552.npy,Nothing,G:\F2\F2_20240603\B92C1149.WAV,1337.7167182731232,1340.005777033831,2.2890587607078032,23,data\results\fragments_combined\fragments_32khz,val
553,data\results\fragments_combined\fragments_32khz\Nothing\B92C1149_idx553.npy,Nothing,G:\F2\F2_20240603\B92C1149.WAV,460.6992422351984,462.2502221770393,1.5509799418408647,16,data\results\fragments_combined\fragments_32khz,test
554,data\results\fragments_combined\fragments_32khz\Nothing\B92C1160_idx554.npy,Nothing,G:\F2\F2_20240603\B92C1160.WAV,1051.926429188058,1057.8339436671492,5.907514479091333,60,data\results\fragments_combined\fragments_32khz,train
555,data\results\fragments_combined\fragments_32khz\Nothing\B92C1160_idx555.npy,Nothing,G:\F2\F2_20240603\B92C1160.WAV,1147.0170863736907,1155.5867220380435,8.569635664352745,86,data\results\fragments_combined\fragments_32khz,train
556,data\results\fragments_combined\fragments_32khz\Nothing\B92C1160_idx556.npy,Nothing,G:\F2\F2_20240603\B92C1160.WAV,134.3627095632106,140.74434088426685,6.381631321056261,64,data\results\fragments_combined\fragments_32khz,train
557,data\results\fragments_combined\fragments_32khz\Nothing\B92C1160_idx557.npy,Nothing,G:\F2\F2_20240603\B92C1160.WAV,1359.0419558694912,1366.8848610567763,7.842905187285169,79,data\results\fragments_combined\fragments_32khz,val
558,data\results\fragments_combined\fragments_32khz\Nothing\B92C1160_idx558.npy,Nothing,G:\F2\F2_20240603\B92C1160.WAV,1474.6972686643774,1483.9258086329528,9.228539968575433,93,data\results\fragments_combined\fragments_32khz,train
559,data\results\fragments_combined\fragments_32khz\Nothing\B92C1161_idx559.npy,Nothing,G:\F2\F2_20240603\B92C1161.WAV,955.5591726512802,961.7917049674468,6.232532316166612,63,data\results\fragments_combined\fragments_32khz,train
560,data\results\fragments_combined\fragments_32khz\Nothing\B92C1161_idx560.npy,Nothing,G:\F2\F2_20240603\B92C1161.WAV,898.2886470662211,906.513660851512,8.225013785290912,83,data\results\fragments_combined\fragments_32khz,train
561,data\results\fragments_combined\fragments_32khz\Nothing\B92C1161_idx561.npy,Nothing,G:\F2\F2_20240603\B92C1161.WAV,117.98056701325064,126.0730954745448,8.092528461294165,81,data\results\fragments_combined\fragments_32khz,train
562,data\results\fragments_combined\fragments_32khz\Nothing\B92C1161_idx562.npy,Nothing,G:\F2\F2_20240603\B92C1161.WAV,55.87075273044651,60.30400062144426,4.433247890997748,45,data\results\fragments_combined\fragments_32khz,val
563,data\results\fragments_combined\fragments_32khz\Nothing\B92C1161_idx563.npy,Nothing,G:\F2\F2_20240603\B92C1161.WAV,1.0410192642078182,1.8244495801549443,0.7834303159471261,8,data\results\fragments_combined\fragments_32khz,val
564,data\results\fragments_combined\fragments_32khz\Nothing\B92C1525_idx564.npy,Nothing,G:\F2\F2_20240619\B92C1525.WAV,1565.1799585750548,1565.860782979321,0.6808244042661045,7,data\results\fragments_combined\fragments_32khz,train
565,data\results\fragments_combined\fragments_32khz\Nothing\B92C1525_idx565.npy,Nothing,G:\F2\F2_20240619\B92C1525.WAV,1112.2083607197037,1119.4352274586977,7.226866738993976,73,data\results\fragments_combined\fragments_32khz,val
566,data\results\fragments_combined\fragments_32khz\Nothing\B92C1525_idx566.npy,Nothing,G:\F2\F2_20240619\B92C1525.WAV,896.4389021543295,899.9518572800644,3.512955125734834,36,data\results\fragments_combined\fragments_32khz,train
567,data\results\fragments_combined\fragments_32khz\Nothing\B92C1525_idx567.npy,Nothing,G:\F2\F2_20240619\B92C1525.WAV,1601.5562190130138,1603.2534692596068,1.6972502465930577,17,data\results\fragments_combined\fragments_32khz,val
568,data\results\fragments_combined\fragments_32khz\Nothing\B92C1525_idx568.npy,Nothing,G:\F2\F2_20240619\B92C1525.WAV,763.990719022976,771.0751255788082,7.084406555832175,71,data\results\fragments_combined\fragments_32khz,val
569,data\results\fragments_combined\fragments_32khz\Nothing\B92C1526_idx569.npy,Nothing,G:\F2\F2_20240619\B92C1526.WAV,1778.041587551404,1787.963445072727,9.921857521322863,100,data\results\fragments_combined\fragments_32khz,train
570,data\results\fragments_combined\fragments_32khz\Nothing\B92C1526_idx570.npy,Nothing,G:\F2\F2_20240619\B92C1526.WAV,1584.38824697669,1590.4423159009646,6.054068924274588,61,data\results\fragments_combined\fragments_32khz,train
571,data\results\fragments_combined\fragments_32khz\Nothing\B92C1526_idx571.npy,Nothing,G:\F2\F2_20240619\B92C1526.WAV,1131.5440246475646,1137.1379285721227,5.5939039245581625,56,data\results\fragments_combined\fragments_32khz,test
572,data\results\fragments_combined\fragments_32khz\Nothing\B92C1526_idx572.npy,Nothing,G:\F2\F2_20240619\B92C1526.WAV,1085.3111012443162,1088.4063795635743,3.0952783192581137,31,data\results\fragments_combined\fragments_32khz,train
573,data\results\fragments_combined\fragments_32khz\Nothing\B92C1526_idx573.npy,Nothing,G:\F2\F2_20240619\B92C1526.WAV,0.6595236277223524,3.959697963148601,3.3001743354262487,34,data\results\fragments_combined\fragments_32khz,val
574,data\results\fragments_combined\fragments_32khz\Nothing\B92C1537_idx574.npy,Nothing,G:\F2\F2_20240619\B92C1537.WAV,241.3484740066618,249.7928031866665,8.4443291800047,85,data\results\fragments_combined\fragments_32khz,val
575,data\results\fragments_combined\fragments_32khz\Nothing\B92C1537_idx575.npy,Nothing,G:\F2\F2_20240619\B92C1537.WAV,359.0710267125872,361.76819183961226,2.697165127025073,27,data\results\fragments_combined\fragments_32khz,train
576,data\results\fragments_combined\fragments_32khz\Nothing\B92C1537_idx576.npy,Nothing,G:\F2\F2_20240619\B92C1537.WAV,1180.2835046507691,1183.1933174631065,2.90981281233735,30,data\results\fragments_combined\fragments_32khz,train
577,data\results\fragments_combined\fragments_32khz\Nothing\B92C1537_idx577.npy,Nothing,G:\F2\F2_20240619\B92C1537.WAV,1350.804283049535,1355.0678648000976,4.263581750562707,43,data\results\fragments_combined\fragments_32khz,train
578,data\results\fragments_combined\fragments_32khz\Nothing\B92C1537_idx578.npy,Nothing,G:\F2\F2_20240619\B92C1537.WAV,1459.9614730519354,1467.356284581732,7.394811529796698,74,data\results\fragments_combined\fragments_32khz,train
579,data\results\fragments_combined\fragments_32khz\Nothing\B92C2228_idx579.npy,Nothing,G:\F2\F2_20240718\B92C2228.WAV,1353.5543175916628,1363.3967798135957,9.84246222193292,99,data\results\fragments_combined\fragments_32khz,val
580,data\results\fragments_combined\fragments_32khz\Nothing\B92C2228_idx580.npy,Nothing,G:\F2\F2_20240718\B92C2228.WAV,1640.3884899095342,1645.7770289024468,5.388538992912572,54,data\results\fragments_combined\fragments_32khz,train
581,data\results\fragments_combined\fragments_32khz\Nothing\B92C2228_idx581.npy,Nothing,G:\F2\F2_20240718\B92C2228.WAV,420.8517119429577,426.2938975798946,5.44218563693687,55,data\results\fragments_combined\fragments_32khz,train
582,data\results\fragments_combined\fragments_32khz\Nothing\B92C2228_idx582.npy,Nothing,G:\F2\F2_20240718\B92C2228.WAV,1338.6463106965612,1340.0399943459104,1.3936836493492135,14,data\results\fragments_combined\fragments_32khz,train
583,data\results\fragments_combined\fragments_32khz\Nothing\B92C2228_idx583.npy,Nothing,G:\F2\F2_20240718\B92C2228.WAV,1151.0406134875,1158.0251386704876,6.9845251829876815,70,data\results\fragments_combined\fragments_32khz,train
584,data\results\fragments_combined\fragments_32khz\Nothing\B92C2229_idx584.npy,Nothing,G:\F2\F2_20240718\B92C2229.WAV,3.903695583400924,13.538417064040733,9.634721480639808,97,data\results\fragments_combined\fragments_32khz,train
585,data\results\fragments_combined\fragments_32khz\Nothing\B92C2229_idx585.npy,Nothing,G:\F2\F2_20240718\B92C2229.WAV,18.74231669882802,27.4026538741263,8.660337175298281,87,data\results\fragments_combined\fragments_32khz,train
586,data\results\fragments_combined\fragments_32khz\Nothing\B92C2229_idx586.npy,Nothing,G:\F2\F2_20240718\B92C2229.WAV,19.57155086801581,22.08695123948717,2.5154003714713618,26,data\results\fragments_combined\fragments_32khz,train
587,data\results\fragments_combined\fragments_32khz\Nothing\B92C2229_idx587.npy,Nothing,G:\F2\F2_20240718\B92C2229.WAV,7.715058705201241,16.559533176403857,8.844474471202616,89,data\results\fragments_combined\fragments_32khz,train
588,data\results\fragments_combined\fragments_32khz\Nothing\B92C2229_idx588.npy,Nothing,G:\F2\F2_20240718\B92C2229.WAV,17.39103055705317,22.80271568212275,5.411685125069578,55,data\results\fragments_combined\fragments_32khz,val
589,data\results\fragments_combined\fragments_32khz\Nothing\B92C2231_idx589.npy,Nothing,G:\F2\F2_20240718\B92C2231.WAV,1598.7992013391097,1606.7373225743572,7.938121235247536,80,data\results\fragments_combined\fragments_32khz,test
590,data\results\fragments_combined\fragments_32khz\Nothing\B92C2231_idx590.npy,Nothing,G:\F2\F2_20240718\B92C2231.WAV,1626.5320254992182,1628.0258689188636,1.4938434196453727,15,data\results\fragments_combined\fragments_32khz,val
591,data\results\fragments_combined\fragments_32khz\Nothing\B92C2231_idx591.npy,Nothing,G:\F2\F2_20240718\B92C2231.WAV,1652.4548296772496,1660.5367553175238,8.081925640274221,81,data\results\fragments_combined\fragments_32khz,val
592,data\results\fragments_combined\fragments_32khz\Nothing\B92C2231_idx592.npy,Nothing,G:\F2\F2_20240718\B92C2231.WAV,1293.536597340811,1295.9783723280848,2.441774987273675,25,data\results\fragments_combined\fragments_32khz,train
593,data\results\fragments_combined\fragments_32khz\Nothing\B92C2231_idx593.npy,Nothing,G:\F2\F2_20240718\B92C2231.WAV,1583.6486083996383,1593.4512424198574,9.802634020219102,99,data\results\fragments_combined\fragments_32khz,test
594,data\results\fragments_combined\fragments_32khz\Nothing\B92C2232_idx594.npy,Nothing,G:\F2\F2_20240718\B92C2232.WAV,1498.562087015614,1505.8955560856768,7.333469070062847,74,data\results\fragments_combined\fragments_32khz,train
595,data\results\fragments_combined\fragments_32khz\Nothing\B92C2232_idx595.npy,Nothing,G:\F2\F2_20240718\B92C2232.WAV,1604.9164820095248,1608.4482406512216,3.531758641696797,36,data\results\fragments_combined\fragments_32khz,train
596,data\results\fragments_combined\fragments_32khz\Nothing\B92C2232_idx596.npy,Nothing,G:\F2\F2_20240718\B92C2232.WAV,268.8314779564081,274.85087700701456,6.0193990506064665,61,data\results\fragments_combined\fragments_32khz,test
597,data\results\fragments_combined\fragments_32khz\Nothing\B92C2232_idx597.npy,Nothing,G:\F2\F2_20240718\B92C2232.WAV,233.162004001986,242.54812701286767,9.386123010881676,94,data\results\fragments_combined\fragments_32khz,train
598,data\results\fragments_combined\fragments_32khz\Nothing\B92C2232_idx598.npy,Nothing,G:\F2\F2_20240718\B92C2232.WAV,217.48394797590387,219.8529986930349,2.3690507171310173,24,data\results\fragments_combined\fragments_32khz,train
599,data\results\fragments_combined\fragments_32khz\Nothing\B92C2233_idx599.npy,Nothing,G:\F2\F2_20240718\B92C2233.WAV,94.96452852575312,96.7100611095022,1.7455325837490818,18,data\results\fragments_combined\fragments_32khz,train
600,data\results\fragments_combined\fragments_32khz\Nothing\B92C2233_idx600.npy,Nothing,G:\F2\F2_20240718\B92C2233.WAV,66.06814045776333,73.07148015500327,7.003339697239937,71,data\results\fragments_combined\fragments_32khz,train
601,data\results\fragments_combined\fragments_32khz\Nothing\B92C2233_idx601.npy,Nothing,G:\F2\F2_20240718\B92C2233.WAV,88.05917237910899,90.87334146001577,2.81416908090678,29,data\results\fragments_combined\fragments_32khz,train
602,data\results\fragments_combined\fragments_32khz\Nothing\B92C2233_idx602.npy,Nothing,G:\F2\F2_20240718\B92C2233.WAV,226.4088492382967,234.06714258679915,7.65829334850244,77,data\results\fragments_combined\fragments_32khz,train
603,data\results\fragments_combined\fragments_32khz\Nothing\B92C2233_idx603.npy,Nothing,G:\F2\F2_20240718\B92C2233.WAV,543.3012004706011,545.7210374362331,2.419836965632044,25,data\results\fragments_combined\fragments_32khz,test
604,data\results\fragments_combined\fragments_32khz\Nothing\B92C2606_idx604.npy,Nothing,G:\F2\F2_20240803\B92C2606.WAV,170.2350527593973,175.69416962237915,5.459116862981858,55,data\results\fragments_combined\fragments_32khz,test
605,data\results\fragments_combined\fragments_32khz\Nothing\B92C2606_idx605.npy,Nothing,G:\F2\F2_20240803\B92C2606.WAV,318.1183699763951,319.0475145877947,0.9291446113995788,10,data\results\fragments_combined\fragments_32khz,train
606,data\results\fragments_combined\fragments_32khz\Nothing\B92C2606_idx606.npy,Nothing,G:\F2\F2_20240803\B92C2606.WAV,323.0749042897081,332.6885615922464,9.613657302538286,97,data\results\fragments_combined\fragments_32khz,train
607,data\results\fragments_combined\fragments_32khz\Nothing\B92C2606_idx607.npy,Nothing,G:\F2\F2_20240803\B92C2606.WAV,949.388785011898,950.9403597151792,1.551574703281176,16,data\results\fragments_combined\fragments_32khz,test
608,data\results\fragments_combined\fragments_32khz\Nothing\B92C2606_idx608.npy,Nothing,G:\F2\F2_20240803\B92C2606.WAV,577.1585731287057,580.4589256496639,3.3003525209581994,34,data\results\fragments_combined\fragments_32khz,val
609,data\results\fragments_combined\fragments_32khz\Nothing\B92C2611_idx609.npy,Nothing,G:\F2\F2_20240803\B92C2611.WAV,1775.952893065158,1785.0184906740392,9.065597608881262,91,data\results\fragments_combined\fragments_32khz,val
610,data\results\fragments_combined\fragments_32khz\Nothing\B92C2611_idx610.npy,Nothing,G:\F2\F2_20240803\B92C2611.WAV,886.5229942275487,896.3554777170417,9.832483489493027,99,data\results\fragments_combined\fragments_32khz,train
611,data\results\fragments_combined\fragments_32khz\Nothing\B92C2611_idx611.npy,Nothing,G:\F2\F2_20240803\B92C2611.WAV,1359.3479636290897,1361.1570022204037,1.8090385913139928,19,data\results\fragments_combined\fragments_32khz,val
612,data\results\fragments_combined\fragments_32khz\Nothing\B92C2611_idx612.npy,Nothing,G:\F2\F2_20240803\B92C2611.WAV,715.9904038085622,717.4116937512642,1.4212899427020602,15,data\results\fragments_combined\fragments_32khz,train
613,data\results\fragments_combined\fragments_32khz\Nothing\B92C2611_idx613.npy,Nothing,G:\F2\F2_20240803\B92C2611.WAV,732.2889472298976,738.6481309311321,6.3591837012344286,64,data\results\fragments_combined\fragments_32khz,test
614,data\results\fragments_combined\fragments_32khz\Nothing\B92C2613_idx614.npy,Nothing,G:\F2\F2_20240803\B92C2613.WAV,906.6256248442348,909.5315518510369,2.905927006802017,30,data\results\fragments_combined\fragments_32khz,train
615,data\results\fragments_combined\fragments_32khz\Nothing\B92C2613_idx615.npy,Nothing,G:\F2\F2_20240803\B92C2613.WAV,780.0118985332267,786.0620632038083,6.05016467058158,61,data\results\fragments_combined\fragments_32khz,val
616,data\results\fragments_combined\fragments_32khz\Nothing\B92C2613_idx616.npy,Nothing,G:\F2\F2_20240803\B92C2613.WAV,1363.5105140229518,1366.822826220597,3.3123121976452694,34,data\results\fragments_combined\fragments_32khz,train
617,data\results\fragments_combined\fragments_32khz\Nothing\B92C2613_idx617.npy,Nothing,G:\F2\F2_20240803\B92C2613.WAV,818.2182876416579,825.9384298732261,7.720142231568275,78,data\results\fragments_combined\fragments_32khz,val
618,data\results\fragments_combined\fragments_32khz\Nothing\B92C2613_idx618.npy,Nothing,G:\F2\F2_20240803\B92C2613.WAV,1156.7315264468966,1159.19625495828,2.464728511383328,25,data\results\fragments_combined\fragments_32khz,train
619,data\results\fragments_combined\fragments_32khz\Nothing\B92C2614_idx619.npy,Nothing,G:\F2\F2_20240803\B92C2614.WAV,1710.8503269613743,1719.863486744399,9.013159783024776,91,data\results\fragments_combined\fragments_32khz,train
620,data\results\fragments_combined\fragments_32khz\Nothing\B92C2614_idx620.npy,Nothing,G:\F2\F2_20240803\B92C2614.WAV,303.7694883534114,306.78261655934887,3.0131282059374485,31,data\results\fragments_combined\fragments_32khz,train
621,data\results\fragments_combined\fragments_32khz\Nothing\B92C2614_idx621.npy,Nothing,G:\F2\F2_20240803\B92C2614.WAV,1744.06399684239,1748.4928921898347,4.428895347444723,45,data\results\fragments_combined\fragments_32khz,val
622,data\results\fragments_combined\fragments_32khz\Nothing\B92C2614_idx622.npy,Nothing,G:\F2\F2_20240803\B92C2614.WAV,1783.0534438847794,1785.8834041285,2.8299602437205067,29,data\results\fragments_combined\fragments_32khz,train
623,data\results\fragments_combined\fragments_32khz\Nothing\B92C2614_idx623.npy,Nothing,G:\F2\F2_20240803\B92C2614.WAV,1732.2178337180633,1741.0262975466912,8.808463828627964,89,data\results\fragments_combined\fragments_32khz,train
624,data\results\fragments_combined\fragments_32khz\Nothing\B92C2967_idx624.npy,Nothing,G:\F2\F2_20240818\B92C2967.WAV,1054.2214241996403,1059.7645029453747,5.54307874573442,56,data\results\fragments_combined\fragments_32khz,test
625,data\results\fragments_combined\fragments_32khz\Nothing\B92C2967_idx625.npy,Nothing,G:\F2\F2_20240818\B92C2967.WAV,761.8760892897575,763.9080028868508,2.0319135970933075,21,data\results\fragments_combined\fragments_32khz,train
626,data\results\fragments_combined\fragments_32khz\Nothing\B92C2967_idx626.npy,Nothing,G:\F2\F2_20240818\B92C2967.WAV,415.9856061840308,424.92150005578384,8.935893871753024,90,data\results\fragments_combined\fragments_32khz,train
627,data\results\fragments_combined\fragments_32khz\Nothing\B92C2967_idx627.npy,Nothing,G:\F2\F2_20240818\B92C2967.WAV,1333.7461272326857,1338.906902430048,5.160775197362227,52,data\results\fragments_combined\fragments_32khz,val
628,data\results\fragments_combined\fragments_32khz\Nothing\B92C2967_idx628.npy,Nothing,G:\F2\F2_20240818\B92C2967.WAV,943.4048701223552,949.0022662513376,5.597396128982382,56,data\results\fragments_combined\fragments_32khz,val
629,data\results\fragments_combined\fragments_32khz\Nothing\B92C2968_idx629.npy,Nothing,G:\F2\F2_20240818\B92C2968.WAV,344.7498145385751,346.44362114082617,1.6938066022510725,17,data\results\fragments_combined\fragments_32khz,val
630,data\results\fragments_combined\fragments_32khz\Nothing\B92C2968_idx630.npy,Nothing,G:\F2\F2_20240818\B92C2968.WAV,599.0012540439732,604.0805462600435,5.079292216070371,51,data\results\fragments_combined\fragments_32khz,train
631,data\results\fragments_combined\fragments_32khz\Nothing\B92C2968_idx631.npy,Nothing,G:\F2\F2_20240818\B92C2968.WAV,661.9733007924463,667.7402580368256,5.766957244379341,58,data\results\fragments_combined\fragments_32khz,train
632,data\results\fragments_combined\fragments_32khz\Nothing\B92C2968_idx632.npy,Nothing,G:\F2\F2_20240818\B92C2968.WAV,535.4540769210796,538.3593306792823,2.9052537582026616,30,data\results\fragments_combined\fragments_32khz,val
633,data\results\fragments_combined\fragments_32khz\Nothing\B92C2968_idx633.npy,Nothing,G:\F2\F2_20240818\B92C2968.WAV,113.99017842233096,123.20023829480832,9.21005987247736,93,data\results\fragments_combined\fragments_32khz,train
